Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Category (product.metafields.altuzarra.category),Color (product.metafields.altuzarra.color),Details (product.metafields.altuzarra.details),Get the look (product.metafields.altuzarra.look_products),Status
orrie-dress-green-lily,,,,,,,,,36,,,Green Lily,,,,,840483419490,999.9897389,shopify,deny,manual,1695,,TRUE,TRUE,,,,,840483419490,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-3022_ACQ011_000397_GREEN_LILY_FINAL_hero_image__011.jpg,2,,,,,,,,,,,,,,,,,,,,
orrie-dress-green-lily,,,,,,,,,38,,,Green Lily,,,,,840483419506,999.9897389,shopify,deny,manual,1695,,TRUE,TRUE,,,,,840483419506,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-3022_ACQ011_000397_GREEN_LILY_FINAL_model_image_1_038.jpg,3,,,,,,,,,,,,,,,,,,,,
orrie-dress-green-lily,,,,,,,,,40,,,Green Lily,,,,,840483419513,999.9897389,shopify,deny,manual,1695,,TRUE,TRUE,,,,,840483419513,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-3022_ACQ011_000397_GREEN_LILY_FINAL_model_image_2_050.jpg,4,,,,,,,,,,,,,,,,,,,,
orrie-dress-green-lily,,,,,,,,,42,,,Green Lily,,,,,840483419520,999.9897389,shopify,deny,manual,1695,,TRUE,TRUE,,,,,840483419520,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-3022_ACQ011_000397_GREEN_LILY_FINAL_model_image_3_057.jpg,5,,,,,,,,,,,,,,,,,,,,
orrie-dress-green-lily,,,,,,,,,44,,,Green Lily,,,,,840483419537,999.9897389,shopify,deny,manual,1695,,TRUE,TRUE,,,,,840483419537,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-3022_ACQ011_000397_GREEN_LILY_FINAL_model_image_4_069.jpg,6,,,,,,,,,,,,,,,,,,,,
orrie-dress-green-lily,,,,,,,,,46,,,Green Lily,,,,,840483419544,999.9897389,shopify,deny,manual,1695,,TRUE,TRUE,,,,,840483419544,,,,,,,,,,,,,,,,,,,,,,
kiera-dress-ivory-flowers,Kiera Dress,"<p>The Kiera dress is shaped from silk to an airy A-line silhouette. Designed with a small point collar and short sleeves, it's finished with a slim waist belt and a dainty floral print.</p>",Altuzarra,Apparel & Accessories > Clothing > Dresses,DRESS,"DTC BUY, S126, S126-3019 BSP031 416102 IVORY FLOWERS, SS26, style_Kiera Dress, color_ivory flowers, collection_ready-to-wear, collection_dresses, collection_new-arrivals",FALSE,Size,34,,Color,Ivory Flowers,,,,,840483419346,999.9897389,shopify,deny,manual,1995,,TRUE,TRUE,,,,,840483419346,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-3019_BSP031_416102_IVORY_FLOWERS_FINAL_ghost_0543.jpg,1,,FALSE,Kiera Dress in Ivory Flowers,"The Kiera dress is shaped from silk to an airy A-line silhouette. Designed with a small point collar and short sleeves, it's finished with a slim waist belt and a dainty floral print. ",Apparel & Accessories > Clothing > Dresses,female,adult,,NEW,FALSE,DRESS,S126,S126-3019 BSP031 416102 IVORY FLOWERS,,,,ivory,- 100% Silk. Made In Italy,,active
kiera-dress-ivory-flowers,,,,,,,,,36,,,Ivory Flowers,,,,,840483419353,999.9897389,shopify,deny,manual,1995,,TRUE,TRUE,,,,,840483419353,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-3019_BSP031_416102_IVORY_FLOWERS_FINAL_hero_image__016.jpg,2,,,,,,,,,,,,,,,,,,,,
kiera-dress-ivory-flowers,,,,,,,,,38,,,Ivory Flowers,,,,,840483419360,999.9897389,shopify,deny,manual,1995,,TRUE,TRUE,,,,,840483419360,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-3019_BSP031_416102_IVORY_FLOWERS_FINAL_model_image_1_013.jpg,3,,,,,,,,,,,,,,,,,,,,
kiera-dress-ivory-flowers,,,,,,,,,40,,,Ivory Flowers,,,,,840483419377,999.9897389,shopify,deny,manual,1995,,TRUE,TRUE,,,,,840483419377,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-3019_BSP031_416102_IVORY_FLOWERS_FINAL_model_image_2_035.jpg,4,,,,,,,,,,,,,,,,,,,,
kiera-dress-ivory-flowers,,,,,,,,,42,,,Ivory Flowers,,,,,840483419384,999.9897389,shopify,deny,manual,1995,,TRUE,TRUE,,,,,840483419384,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-3019_BSP031_416102_IVORY_FLOWERS_FINAL_model_image_3_038.jpg,5,,,,,,,,,,,,,,,,,,,,
kiera-dress-ivory-flowers,,,,,,,,,44,,,Ivory Flowers,,,,,840483419391,999.9897389,shopify,deny,manual,1995,,TRUE,TRUE,,,,,840483419391,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-3019_BSP031_416102_IVORY_FLOWERS_FINAL_model_image_4_050.jpg,6,,,,,,,,,,,,,,,,,,,,
kiera-dress-ivory-flowers,,,,,,,,,46,,,Ivory Flowers,,,,,840483419407,999.9897389,shopify,deny,manual,1995,,TRUE,TRUE,,,,,840483419407,,,,,,,,,,,,,,,,,,,,,,
jazmina-dress-grenadine,Jazmina Dress,"<p>The Jazmina dress is the definition of sophisticated eveningwear. Shaped from stretch jersey, it features a roll neck, long sleeves, and ruched detailing down the front.</p>",Altuzarra,Apparel & Accessories > Clothing > Dresses,DRESS,"DTC BUY, S126, S126-3018 JYS019 000605 GRENADINE, SS26, style_Jazmina Dress, color_grenadine, collection_ready-to-wear, collection_dresses, collection_new-arrivals",FALSE,Size,34,,Color,Grenadine,,,,,840483419278,999.9897389,shopify,deny,manual,1195,,TRUE,TRUE,,,,,840483419278,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-3018_JYS019_000605_GRENADINE_FINAL_ghost_0198.jpg,1,,FALSE,Jazmina Dress in Grenadine,"The Jazmina dress is the definition of sophisticated eveningwear. Shaped from stretch jersey, it features a roll neck, long sleeves, and ruched detailing down the front. ",Apparel & Accessories > Clothing > Dresses,female,adult,,NEW,FALSE,DRESS,S126,S126-3018 JYS019 000605 GRENADINE,,,,red,- 92% Rec Ycled Polyester 8% Elastane. Made In Portugal,,active
jazmina-dress-grenadine,,,,,,,,,36,,,Grenadine,,,,,840483419285,999.9897389,shopify,deny,manual,1195,,TRUE,TRUE,,,,,840483419285,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-3018_JYS019_000605_GRENADINE_FINAL_hero_image__016.jpg,2,,,,,,,,,,,,,,,,,,,,
jazmina-dress-grenadine,,,,,,,,,38,,,Grenadine,,,,,840483419292,999.9897389,shopify,deny,manual,1195,,TRUE,TRUE,,,,,840483419292,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-3018_JYS019_000605_GRENADINE_FINAL_model_image_1_028.jpg,3,,,,,,,,,,,,,,,,,,,,
jazmina-dress-grenadine,,,,,,,,,40,,,Grenadine,,,,,840483419308,999.9897389,shopify,deny,manual,1195,,TRUE,TRUE,,,,,840483419308,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-3018_JYS019_000605_GRENADINE_FINAL_model_image_2_040.jpg,4,,,,,,,,,,,,,,,,,,,,
jazmina-dress-grenadine,,,,,,,,,42,,,Grenadine,,,,,840483419315,999.9897389,shopify,deny,manual,1195,,TRUE,TRUE,,,,,840483419315,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-3018_JYS019_000605_GRENADINE_FINAL_model_image_3_057.jpg,5,,,,,,,,,,,,,,,,,,,,
jazmina-dress-grenadine,,,,,,,,,44,,,Grenadine,,,,,840483419322,999.9897389,shopify,deny,manual,1195,,TRUE,TRUE,,,,,840483419322,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-3018_JYS019_000605_GRENADINE_FINAL_model_image_4_064.jpg,6,,,,,,,,,,,,,,,,,,,,
jazmina-dress-grenadine,,,,,,,,,46,,,Grenadine,,,,,840483419339,999.9897389,shopify,deny,manual,1195,,TRUE,TRUE,,,,,840483419339,,,,,,,,,,,,,,,,,,,,,,
western-boho-belt-black,Western Boho Belt,"<p>The Western Boho belt offers a modern, streamlined take on vintage styles. It's been made from calf leather with a silver-tone buckle and two studded keepers. The width is perfect for threading through pants or cinching a blazer.</p>",Altuzarra,Apparel & Accessories > Clothing Accessories > Belts,BELT,"collection_accessories, collection_belts, collection_new-arrivals, DTC BUY, S126, S126 New Additions, S126-7695 LLS036 000001 BLACK, SS26, style_Western Boho Belt, color_black",FALSE,Size,S,,Color,Black,,,,,840483415379,454.0006031,shopify,deny,manual,395,,TRUE,TRUE,,,,,840483415379,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-7695_LLS036_000001_BLACK_FINAL_ghost_front_0960.jpg,1,,FALSE,Western Boho Belt in Praline,"The Western Boho belt offers a modern, streamlined take on vintage styles. It's been made from calf leather with a silver-tone buckle and two studded keepers. The width is perfect for threading through pants or cinching a blazer. ",Apparel & Accessories > Clothing Accessories > Belts,female,adult,,NEW,FALSE,BELT,S126,S126-7695 LLS036 000001 BLACK,,,,black,- 100% Calf Leather. Made In Spain,,active
western-boho-belt-black,,,,,,,,,M,,,Black,,,,,840483415386,454.0006031,shopify,deny,manual,395,,TRUE,TRUE,,,,,840483415386,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-7695_LLS036_000001_BLACK_FINAL_ghost_Detail_1463.jpg,2,,,,,,,,,,,,,,,,,,,,
western-boho-belt-black,,,,,,,,,L,,,Black,,,,,840483415393,454.0006031,shopify,deny,manual,395,,TRUE,TRUE,,,,,840483415393,https://cdn.shopify.com/s/files/1/0148/9561/2004/files/S126-7695_LLS036_000001_BLACK_FINAL_model_image_4_0063.jpg,3,,,,,,,,,,,,,,,,,,,,
